,Trial,Score,Parameters
119,119,0.9507483765655935,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0005217574118404595), ('l1_ratio', 0.4889288093002738)]"
120,120,0.9498668556629637,"[('scaling_method', 'minmax'), ('encoding_method', 'onehot'), ('alpha', 0.0007333639740844854), ('l1_ratio', 0.457748113243387)]"
121,121,0.9508201975100332,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006918324562035921), ('l1_ratio', 0.43277537094444)]"
122,122,0.9507799396419131,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006061437019745919), ('l1_ratio', 0.43747763493106767)]"
123,123,0.9507671548952107,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.000701455732579847), ('l1_ratio', 0.36965106661323827)]"
124,124,0.9488311722512888,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.00010660026799706794), ('l1_ratio', 0.47148204087670925)]"
125,125,0.95079722769228,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006655030083307633), ('l1_ratio', 0.40973057421048525)]"
126,126,0.9507249826034151,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0005559139353068758), ('l1_ratio', 0.4468038488068745)]"
127,127,0.9467256917366071,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 1.711051915724756e-05), ('l1_ratio', 0.5142860383332463)]"
128,128,0.941773137683796,"[('scaling_method', 'robust'), ('encoding_method', 'ordinal'), ('alpha', 0.0007640623683551688), ('l1_ratio', 0.3940018527880681)]"
129,129,0.9507169292380462,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0009210777274810065), ('l1_ratio', 0.43181473244837776)]"
130,130,0.9480059898075426,"[('scaling_method', 'maxabs'), ('encoding_method', 'onehot'), ('alpha', 0.00043056803984804624), ('l1_ratio', 0.3742518896849563)]"
131,131,0.9508062321400997,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007184726037457723), ('l1_ratio', 0.387972305584297)]"
132,132,0.9508191613372933,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007782771538996952), ('l1_ratio', 0.4107833998694829)]"
133,133,0.9507562257028519,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006272733640074605), ('l1_ratio', 0.40839888414628134)]"
134,134,0.9507979483827459,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007756318668635202), ('l1_ratio', 0.35071659597777444)]"
135,135,0.9507621704940256,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006441228711591754), ('l1_ratio', 0.4008332929586804)]"
136,136,0.9507691478621126,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0009989253165110935), ('l1_ratio', 0.36626436495995845)]"
137,137,0.9501048633587187,"[('scaling_method', 'standard'), ('encoding_method', 'onehot'), ('alpha', 0.0006997035142224843), ('l1_ratio', 0.5982990873820699)]"
138,138,0.950748977809561,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0007604732986126398), ('l1_ratio', 0.33154728222422136)]"
139,139,0.9507027889125315,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0005747227947195839), ('l1_ratio', 0.4222838526256617)]"
140,140,0.9507991978248069,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0008987947573108638), ('l1_ratio', 0.3848546845896943)]"
141,141,0.9507820721824363,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0008220443486595121), ('l1_ratio', 0.43637922870050094)]"
142,142,0.9508200701803731,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006763545165455782), ('l1_ratio', 0.46804636557874724)]"
143,143,0.9500695953047085,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.00022630274200427137), ('l1_ratio', 0.501423297902079)]"
144,144,0.9508194927184993,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006851399863974527), ('l1_ratio', 0.46564154530637164)]"
145,145,0.9506489703562586,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0004887630163469322), ('l1_ratio', 0.4726018733383548)]"
146,146,0.9507697551181415,"[('scaling_method', 'robust'), ('encoding_method', 'onehot'), ('alpha', 0.0006544219155445711), ('l1_ratio', 0.5613656856210661)]"
