,Trial,Score,Parameters
156,156,0.9084232666961096,"[('scaling_method', 'standard'), ('bootstrap', True), ('n_estimators', 395), ('max_depth', 56), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
157,157,0.9079041178287657,"[('scaling_method', 'maxabs'), ('bootstrap', True), ('n_estimators', 276), ('max_depth', 51), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
158,158,0.9076680483300674,"[('scaling_method', 'minmax'), ('bootstrap', True), ('n_estimators', 412), ('max_depth', 54), ('min_samples_split', 6), ('min_samples_leaf', 1)]"
159,159,0.9094263298961621,"[('scaling_method', 'standard'), ('bootstrap', True), ('n_estimators', 265), ('max_depth', 62), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
160,160,0.9087062195565874,"[('scaling_method', 'maxabs'), ('bootstrap', True), ('n_estimators', 427), ('max_depth', 56), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
161,161,0.9082017816157762,"[('scaling_method', 'maxabs'), ('bootstrap', True), ('n_estimators', 339), ('max_depth', 71), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
162,162,0.9100377108193287,"[('scaling_method', 'maxabs'), ('bootstrap', True), ('n_estimators', 378), ('max_depth', 70), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
163,163,0.9085276122770624,"[('scaling_method', 'maxabs'), ('bootstrap', True), ('n_estimators', 377), ('max_depth', 67), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
164,164,0.9087012992783781,"[('scaling_method', 'maxabs'), ('bootstrap', True), ('n_estimators', 385), ('max_depth', 69), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
165,165,0.9089688020198187,"[('scaling_method', 'maxabs'), ('bootstrap', True), ('n_estimators', 360), ('max_depth', 55), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
166,166,0.9078327521657914,"[('scaling_method', 'maxabs'), ('bootstrap', True), ('n_estimators', 390), ('max_depth', 70), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
167,167,0.9088698955381842,"[('scaling_method', 'standard'), ('bootstrap', True), ('n_estimators', 372), ('max_depth', 66), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
168,168,0.9074507827873504,"[('scaling_method', 'maxabs'), ('bootstrap', True), ('n_estimators', 366), ('max_depth', 59), ('min_samples_split', 5), ('min_samples_leaf', 1)]"
169,169,0.9084866462534142,"[('scaling_method', 'standard'), ('bootstrap', True), ('n_estimators', 377), ('max_depth', 70), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
170,170,0.9075451240263396,"[('scaling_method', 'maxabs'), ('bootstrap', True), ('n_estimators', 382), ('max_depth', 67), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
171,171,0.9074055546383367,"[('scaling_method', 'maxabs'), ('bootstrap', True), ('n_estimators', 326), ('max_depth', 71), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
172,172,0.9085216853901941,"[('scaling_method', 'maxabs'), ('bootstrap', True), ('n_estimators', 387), ('max_depth', 72), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
173,173,0.9098505753241752,"[('scaling_method', 'maxabs'), ('bootstrap', True), ('n_estimators', 294), ('max_depth', 69), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
174,174,0.9072919190855779,"[('scaling_method', 'maxabs'), ('bootstrap', True), ('n_estimators', 291), ('max_depth', 69), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
175,175,0.9109025184933205,"[('scaling_method', 'maxabs'), ('bootstrap', True), ('n_estimators', 275), ('max_depth', 68), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
176,176,0.9078512445013016,"[('scaling_method', 'maxabs'), ('bootstrap', True), ('n_estimators', 280), ('max_depth', 69), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
177,177,0.9106035807044595,"[('scaling_method', 'standard'), ('bootstrap', True), ('n_estimators', 271), ('max_depth', 57), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
178,178,0.9100518058097644,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 260), ('max_depth', 67), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
179,179,0.9099433662381622,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 256), ('max_depth', 68), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
180,180,0.9090788454245444,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 256), ('max_depth', 68), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
181,181,0.9085360866499472,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 264), ('max_depth', 68), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
182,182,0.9117876770327767,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 271), ('max_depth', 68), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
183,183,0.9100411342739213,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 258), ('max_depth', 68), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
184,184,0.9062215670605009,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 262), ('max_depth', 67), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
185,185,0.9100658502725155,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 254), ('max_depth', 68), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
186,186,0.910080779084721,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 253), ('max_depth', 68), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
187,187,0.9078211888062865,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 252), ('max_depth', 68), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
188,188,0.9019580745677295,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 257), ('max_depth', 68), ('min_samples_split', 4), ('min_samples_leaf', 5)]"
189,189,0.9094491651994118,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 269), ('max_depth', 67), ('min_samples_split', 5), ('min_samples_leaf', 1)]"
190,190,0.9090567044536191,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 250), ('max_depth', 68), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
191,191,0.9095663023674799,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 259), ('max_depth', 69), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
192,192,0.9095193409626258,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 255), ('max_depth', 68), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
193,193,0.9082120748310187,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 271), ('max_depth', 68), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
194,194,0.9078650721108436,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 259), ('max_depth', 67), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
195,195,0.907926781545993,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 265), ('max_depth', 70), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
196,196,0.9084194415257859,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 268), ('max_depth', 69), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
197,197,0.9084287409516235,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 260), ('max_depth', 66), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
198,198,0.908343376281198,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 253), ('max_depth', 70), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
199,199,0.9086698302651967,"[('scaling_method', 'robust'), ('bootstrap', True), ('n_estimators', 274), ('max_depth', 68), ('min_samples_split', 4), ('min_samples_leaf', 1)]"
